SCHOOL,STATE,CITY,NOC,PROGRAM,TYPE,DEPARTMENT,DELIVERY,Credits,PREREQ,LINK,LOC_LAT,LOC_LONG,COUNTRY,TEACHING,INTERNATIONAL,RESEARCH,INCOME,TOTAL_SCORE,NUM_STUDENTS,STUDENT_STAFF_RATIO,INTERNATIONAL_STUDENTS,YEAR
University of Southern California,California,Los Angeles,4,Master of Science in Computer Science - Data Science,M,Viterbi School of Engineering,Campus,27,technical bachelor's degree,http://www.marshall.usc.edu/msanalytics/admissions,34.0211,-118.284,United States of America,58.7,43.4,43.2,34.6,59,"36,534",10.48,20%,2014
University of Southern California,California,Los Angeles,4,Master of Science in Computer Science - Data Science,M,Viterbi School of Engineering,Campus,27,technical bachelor's degree,http://www.marshall.usc.edu/msanalytics/admissions,34.0211,-118.284,United States of America,55.2,42.7,44.6,34.4,58.4,"36,534",10.48,20%,2015
University of Southern California,California,Los Angeles,4,Master of Science in Healthcare Decision Analysis Concentration in Business Intelligence,M,School of Pharmacy,Campus,33,Not Available,http://www.marshall.usc.edu/msanalytics/curriculum,34.0211,-118.284,United States of America,65.8,41.1,48.7,99.3,64,"36,534",10.48,20%,2012
University of Southern California,California,Los Angeles,4,Master of Science in Healthcare Decision Analysis Concentration in Business Intelligence,M,School of Pharmacy,Campus,33,Not Available,http://www.marshall.usc.edu/msanalytics/curriculum,34.0211,-118.284,United States of America,68.4,43.4,57.1,33.5,66.3,"36,534",10.48,20%,2013
University of Southern California,California,Los Angeles,4,Master of Science in Healthcare Decision Analysis Concentration in Business Intelligence,M,School of Pharmacy,Campus,33,Not Available,http://www.marshall.usc.edu/msanalytics/curriculum,34.0211,-118.284,United States of America,49.3,56.3,58.9,38,65.5,"36,534",10.48,20%,2016
University of Southern California,California,Los Angeles,4,Master of Science in Healthcare Decision Analysis Concentration in Business Intelligence,M,School of Pharmacy,Campus,33,Not Available,http://www.marshall.usc.edu/msanalytics/curriculum,34.0211,-118.284,United States of America,65.4,31.2,48.7,46.54,60.7,"36,534",10.48,20%,2011
University of Southern California,California,Los Angeles,4,Master of Science in Healthcare Decision Analysis Concentration in Business Intelligence,M,School of Pharmacy,Campus,33,Not Available,http://www.marshall.usc.edu/msanalytics/curriculum,34.0211,-118.284,United States of America,58.7,43.4,43.2,34.6,59,"36,534",10.48,20%,2014
University of Southern California,California,Los Angeles,4,Master of Science in Healthcare Decision Analysis Concentration in Business Intelligence,M,School of Pharmacy,Campus,33,Not Available,http://www.marshall.usc.edu/msanalytics/curriculum,34.0211,-118.284,United States of America,55.2,42.7,44.6,34.4,58.4,"36,534",10.48,20%,2015
University of St Francis,Illinois,Joliet,2,Graduate Certificate in Business Analytics,C,College of Business and Health Administration,Online,12,Not Available,http://www.stfrancis.edu/academics/college-of-business/graduate-certificate-business-analytics/,41.5333,-88.0964,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",12.39,17%,2013
University of St Francis,Illinois,Joliet,2,MBA with a concentration in Business Analytics,M,College of Business and Health Administration,Online,36,Not Available,http://www.stfrancis.edu/academics/grad-admission-req/#.V6v0kJMrI2I,41.5333,-88.0964,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",12.39,17%,2013
University of St. Thomas,Minnesota,Saint Paul,1,M.S. in Data Science,M,Graduate Programs in Software,Campus,30,Not Available,http://www.stthomas.edu/gradsoftware/programs/msdatascience/default.html,44.9417,-93.1894,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.56,17%,2013
University of the Pacific,California,Stockton,1,Master of Science in Analytics,M,School of Engineering and Computer Science,Hybrid,30,Not Available,http://www.pacific.edu/Academics/Schools-and-Colleges/School-of-Engineering-and-Computer-Science/Academics-/MS-Analytics-Program.html,37.9806,-121.307,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",10.48,17%,2013
University of Virginia,Virginia,Charlottesville,2,Master of Science in Commerce - Business Analytics,M,McIntire School of Commerce,Campus,40,statistics,https://www.commerce.virginia.edu/ms-commerce/business-analytics,38.0365,-78.5026,United States of America,62,42.2,55.4,46.54,61.1,"23,845",14.12,12%,2011
University of Virginia,Virginia,Charlottesville,2,Master of Science in Commerce - Business Analytics,M,McIntire School of Commerce,Campus,40,statistics,https://www.commerce.virginia.edu/ms-commerce/business-analytics,38.0365,-78.5026,United States of America,38.8,43.4,37.5,37.9,53.3,"23,845",14.12,12%,2016
University of Virginia,Virginia,Charlottesville,2,Master of Science in Commerce - Business Analytics,M,McIntire School of Commerce,Campus,40,statistics,https://www.commerce.virginia.edu/ms-commerce/business-analytics,38.0365,-78.5026,United States of America,37,26.4,42.2,34.7,49,"23,845",14.12,12%,2012
University of Virginia,Virginia,Charlottesville,2,Master of Science in Commerce - Business Analytics,M,McIntire School of Commerce,Campus,40,statistics,https://www.commerce.virginia.edu/ms-commerce/business-analytics,38.0365,-78.5026,United States of America,48.7,31.8,35.9,49.8,52.1,"23,845",14.12,12%,2015
University of Virginia,Virginia,Charlottesville,2,Master of Science in Commerce - Business Analytics,M,McIntire School of Commerce,Campus,40,statistics,https://www.commerce.virginia.edu/ms-commerce/business-analytics,38.0365,-78.5026,United States of America,49.7,30.2,33.9,49.4,51.8,"23,845",14.12,12%,2014
University of Virginia,Virginia,Charlottesville,2,Master of Science in Commerce - Business Analytics,M,McIntire School of Commerce,Campus,40,statistics,https://www.commerce.virginia.edu/ms-commerce/business-analytics,38.0365,-78.5026,United States of America,55.9,27.9,43,48.6,55,"23,845",14.12,12%,2013
University of Virginia,Virginia,Charlottesville,2,Master of Science in Data Science (MSDS),M,Data Science Institute,Campus,22,"math, statistics, computer science",https://www.commerce.virginia.edu/ms-commerce/admissions,38.0365,-78.5026,United States of America,62,42.2,55.4,46.54,61.1,"23,845",14.12,12%,2011
University of Virginia,Virginia,Charlottesville,2,Master of Science in Data Science (MSDS),M,Data Science Institute,Campus,22,"math, statistics, computer science",https://www.commerce.virginia.edu/ms-commerce/admissions,38.0365,-78.5026,United States of America,38.8,43.4,37.5,37.9,53.3,"23,845",14.12,12%,2016
University of Virginia,Virginia,Charlottesville,2,Master of Science in Data Science (MSDS),M,Data Science Institute,Campus,22,"math, statistics, computer science",https://www.commerce.virginia.edu/ms-commerce/admissions,38.0365,-78.5026,United States of America,37,26.4,42.2,34.7,49,"23,845",14.12,12%,2012
University of Virginia,Virginia,Charlottesville,2,Master of Science in Data Science (MSDS),M,Data Science Institute,Campus,22,"math, statistics, computer science",https://www.commerce.virginia.edu/ms-commerce/admissions,38.0365,-78.5026,United States of America,48.7,31.8,35.9,49.8,52.1,"23,845",14.12,12%,2015
University of Virginia,Virginia,Charlottesville,2,Master of Science in Data Science (MSDS),M,Data Science Institute,Campus,22,"math, statistics, computer science",https://www.commerce.virginia.edu/ms-commerce/admissions,38.0365,-78.5026,United States of America,49.7,30.2,33.9,49.4,51.8,"23,845",14.12,12%,2014
University of Virginia,Virginia,Charlottesville,2,Master of Science in Data Science (MSDS),M,Data Science Institute,Campus,22,"math, statistics, computer science",https://www.commerce.virginia.edu/ms-commerce/admissions,38.0365,-78.5026,United States of America,55.9,27.9,43,48.6,55,"23,845",14.12,12%,2013
University of Washington-Seattle Campus,Washington,Seattle,3,Certificate in Data Science,C,UW Department of Computer Science & Engineering,Online,9,Not Available,http://www.pce.uw.edu/certificates/data-science.html,47.6562,-122.313,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.56,17%,2013
University of Washington-Seattle Campus,Washington,Seattle,3,Master of Science in Data Science,M,Interdisciplinary,Campus,36,Not Available,https://www.pce.uw.edu/certificates/data-science#applymodal_5505,47.6562,-122.313,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.56,17%,2013
University of Washington-Seattle Campus,Washington,Seattle,3,Ph.D. in Big Data and Data Science,M,eScience Institute,Campus,16,"math,statistics",http://www.pce.uw.edu/certificates/data-science.html,47.6562,-122.313,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.56,17%,2013
University of Washington-Tacoma Campus,Washington,Tacoma,2,Certificate in Business Intelligence,C,UW Department of Computer Science & Engineering,Campus,27,Not Available,https://www.pce.uw.edu/certificates/business-analysis#applymodal_5433,47.245,-122.438,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.56,17%,2013
University of Washington-Tacoma Campus,Washington,Tacoma,2,Certificate in Business Analysis,C,Professional and Continuing Education,Campus,27,Not Available,http://www.pce.uw.edu/certificates/business-analysis.html,47.245,-122.438,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.56,17%,2013
University of Wisconsin-Madison,Wisconsin,Madison,1,Master of Science in Statistics - Data Science,M,Department of Statistics,Campus,30,Not Available,https://advanceyourcareer.wisc.edu/degrees/data-science/,43.0739,-89.4054,United States of America,67.7,33.6,71.3,53.3,71.9,"39,655",12,11%,2015
University of Wisconsin-Madison,Wisconsin,Madison,1,Master of Science in Statistics - Data Science,M,Department of Statistics,Campus,30,Not Available,https://advanceyourcareer.wisc.edu/degrees/data-science/,43.0739,-89.4054,United States of America,69.8,32.3,67.7,51.2,71.1,"39,655",12,11%,2014
University of Wisconsin-Madison,Wisconsin,Madison,1,Master of Science in Statistics - Data Science,M,Department of Statistics,Campus,30,Not Available,https://advanceyourcareer.wisc.edu/degrees/data-science/,43.0739,-89.4054,United States of America,74.3,23.8,77.3,55.3,75.8,"39,655",12,11%,2012
University of Wisconsin-Madison,Wisconsin,Madison,1,Master of Science in Statistics - Data Science,M,Department of Statistics,Campus,30,Not Available,https://advanceyourcareer.wisc.edu/degrees/data-science/,43.0739,-89.4054,United States of America,76.1,29.8,80.1,54.8,76.9,"39,655",12,11%,2013
University of Wisconsin-Madison,Wisconsin,Madison,1,Master of Science in Statistics - Data Science,M,Department of Statistics,Campus,30,Not Available,https://advanceyourcareer.wisc.edu/degrees/data-science/,43.0739,-89.4054,United States of America,65.1,33,68.2,48.5,69.7,"39,655",12,11%,2016
University of Wisconsin-Milwaukee,Wisconsin,Milwaukee,1,Online Graduate Certificate in Business Analytics,C,The Lubar School of Business,Online,15,Not Available,http://www4.uwm.edu/business/programs/certificates/business-analytics.cfm,43.0768,-87.8805,United States of America,17.3,26,13.8,29,67.6,"22,542",12,5%,2016
University of Wisconsin Colleges,Wisconsin,Madison,1,Online Master of Science in Data Science,M,UW Extension,Online,36,Not Available,http://datasciencedegree.wisconsin.edu/,43.0716,-89.4045,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",12,17%,2013
Valparaiso University,Indiana,Valparaiso,3,Certificate in Applied Econometric and Data Science Foundations using SAS,C,Department of Economics,Campus,12,Not Available,http://www.valpo.edu/grad/Program/programs/SAS.php,41.4632,-87.0459,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",15,17%,2013
Valparaiso University,Indiana,Valparaiso,3,M.S. in Analytics and Modeling,M,Mathematics and Computer Science departments,Campus,36,Not Available,http://www.valpo.edu/grad/prospective/appprocess.php,41.4632,-87.0459,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",15,17%,2013
Valparaiso University,Indiana,Valparaiso,3,MBA with Concentration and Certificate in Business Intelligence,C,Graduate School,Campus,28,Not Available,http://www.valpo.edu/grad/Program/programs/SAS.php,41.4632,-87.0459,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",15,17%,2013
Villanova University,Pennsylvania,Villanova,3,Graduate Certificate in Applied Statistics,C,Liberal Arts and Sciences,Campus,15,math,http://www1.villanova.edu/villanova/business/graduate/specializedprograms/msa/applicationprocess.html,40.0394,-75.3455,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.92,17%,2013
Villanova University,Pennsylvania,Villanova,3,Master of Science in Applied Statistics,M,Liberal Arts and Sciences,Campus,30,"math, statistics",http://www1.villanova.edu/villanova/business/graduate/specializedprograms/msa/curriculum.html,40.0394,-75.3455,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.92,17%,2013
Villanova University,Pennsylvania,Villanova,3,Online Master of Science in Analytics,M,School of Business,Online,33,statistics,http://www1.villanova.edu/villanova/business/graduate/specializedprograms/msa/programinfo.html,40.0394,-75.3455,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",11.92,17%,2013
Virginia Commonwealth University,Virginia,Richmond,1,"Master of Science in Business, concentration in Decision Sciences and Business Analytics",M,School of Business,Campus,30,math,http://www.pubapps.vcu.edu/bulletins/prog_search/?did=20172,37.5476,-77.4536,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",14.12,17%,2013
Virginia Tech,Virginia,Blacksburg,1,Master of Science in Business Administration - Business Analytics Concentration,M,Pamplin College of Business,Campus,30,Not Available,http://analytics.cs.vt.edu/edu-msba.php,37.2375,-80.4348,United States of America,55.9,44.56,52.23,46.54,67.6,"24,349",14.12,17%,2013
Washington University in St Louis,Missouri,Saint Louis,1,Master of Science in Customer Analytics,M,Olin Business School,Campus,39,"math, statistics",https://olin.wustl.edu/EN-US/academic-programs/specialized-masters-programs/ms-in-customer-analytics/Pages/default.aspx,38.6481,-90.3116,United States of America,58.9,56.4,63,46.54,69.9,"12,528",9.33,17%,2011
